utc_timestamp,cet_cest_timestamp,interpolated_values,DE_load_entsoe_power_statistics,DE_load_entsoe_transparency,DE_price_day_ahead,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile
2010-01-13T01:00:00Z,2010-01-13T02:00:00+0100,,54351,,35.02,10485,,,23707,7133,0.3009,35,,,23672,,
2010-01-13T02:00:00Z,2010-01-13T03:00:00+0100,,53481,,31.95,10485,,,23707,7562,0.319,35,,,23672,,
2010-01-13T03:00:00Z,2010-01-13T04:00:00+0100,,54061,,28.28,10485,,,23707,8041,0.3392,35,,,23672,,
2010-01-13T04:00:00Z,2010-01-13T05:00:00+0100,,56034,,32.99,10485,,,23707,8038,0.3391,35,,,23672,,
2010-01-13T05:00:00Z,2010-01-13T06:00:00+0100,,62174,,42.19,10485,,,23707,8125,0.3427,35,,,23672,,
2010-01-13T06:00:00Z,2010-01-13T07:00:00+0100,,68976,,47.85,10485,,,23707,8365,0.3528,35,,,23672,,
2010-01-13T07:00:00Z,2010-01-13T08:00:00+0100,,71193,,48.4,10485,,,23707,8308,0.3505,35,,,23672,,
2010-01-13T08:00:00Z,2010-01-13T09:00:00+0100,,71106,,47.45,10485,,,23707,8579,0.3619,35,,,23672,,
2010-01-13T09:00:00Z,2010-01-13T10:00:00+0100,,71663,,48.18,10485,,,23707,8781,0.3704,35,,,23672,,
2010-01-13T10:00:00Z,2010-01-13T11:00:00+0100,,72084,,50.12,10485,,,23707,8804,0.3714,35,,,23672,,
2010-01-13T11:00:00Z,2010-01-13T12:00:00+0100,,71727,,50.01,10485,,,23707,8613,0.3633,35,,,23672,,
2010-01-13T12:00:00Z,2010-01-13T13:00:00+0100,,71549,,48.27,10485,,,23707,8938,0.377,35,,,23672,,
2010-01-13T13:00:00Z,2010-01-13T14:00:00+0100,,70770,,44.79,10485,,,23707,9380,0.3956,35,,,23672,,
2010-01-13T14:00:00Z,2010-01-13T15:00:00+0100,,70386,,47.48,10485,,,23707,9486,0.4002,35,,,23672,,
2010-01-13T15:00:00Z,2010-01-13T16:00:00+0100,,70354,,50.1,10485,,,23707,9858,0.4158,35,,,23672,,
2010-01-13T16:00:00Z,2010-01-13T17:00:00+0100,,73133,,62.94,10485,,,23707,10348,0.4365,35,,,23672,,
2010-01-13T17:00:00Z,2010-01-13T18:00:00+0100,,73992,,55.24,10485,,,23707,10355,0.4368,35,,,23672,,
2010-01-13T18:00:00Z,2010-01-13T19:00:00+0100,,72740,,49.19,10485,,,23707,10056,0.4242,35,,,23672,,
2010-01-13T19:00:00Z,2010-01-13T20:00:00+0100,,68928,,42.19,10485,,,23707,9450,0.3986,35,,,23672,,
2010-01-13T20:00:00Z,2010-01-13T21:00:00+0100,,65904,,39.73,10485,,,23707,8963,0.3781,35,,,23672,,
2010-01-13T21:00:00Z,2010-01-13T22:00:00+0100,,64238,,43.17,10485,,,23707,8202,0.346,35,,,23672,,
2010-01-13T22:00:00Z,2010-01-13T23:00:00+0100,,60545,,38.17,10485,,,23707,7471,0.3152,35,,,23672,,
2010-01-13T23:00:00Z,2010-01-14T00:00:00+0100,,56186,,35.78,10486,,,23711,6876,0.29,35,,,23676,,
2010-01-14T00:00:00Z,2010-01-14T01:00:00+0100,,54058,,31.13,10486,,,23711,6414,0.2705,35,,,23676,,
2010-01-14T01:00:00Z,2010-01-14T02:00:00+0100,,52495,,31.91,10486,,,23711,5934,0.2503,35,,,23676,,
2010-01-14T02:00:00Z,2010-01-14T03:00:00+0100,,51937,,26.79,10486,,,23711,5491,0.2316,35,,,23676,,
2010-01-14T03:00:00Z,2010-01-14T04:00:00+0100,,52103,,27.18,10486,,,23711,4983,0.2102,35,,,23676,,
2010-01-14T04:00:00Z,2010-01-14T05:00:00+0100,,54181,,35.09,10486,,,23711,4654,0.1963,35,,,23676,,
2010-01-14T05:00:00Z,2010-01-14T06:00:00+0100,,59925,,39.1,10486,,,23711,4357,0.1838,35,,,23676,,
2010-01-14T06:00:00Z,2010-01-14T07:00:00+0100,,66378,,50.06,10486,,,23711,4157,0.1753,35,,,23676,,
2010-01-14T07:00:00Z,2010-01-14T08:00:00+0100,,68461,,51.99,10486,,,23711,4050,0.1708,35,,,23676,,
2010-01-14T08:00:00Z,2010-01-14T09:00:00+0100,,68593,,51.95,10486,,,23711,3850,0.1624,35,,,23676,,
2010-01-14T09:00:00Z,2010-01-14T10:00:00+0100,,69142,,52.65,10486,,,23711,3819,0.1611,35,,,23676,,
2010-01-14T10:00:00Z,2010-01-14T11:00:00+0100,,69836,,53.04,10486,,,23711,3667,0.1547,35,,,23676,,
2010-01-14T11:00:00Z,2010-01-14T12:00:00+0100,,69798,,53.11,10486,,,23711,3531,0.1489,35,,,23676,,
2010-01-14T12:00:00Z,2010-01-14T13:00:00+0100,,69269,,53.19,10486,,,23711,3279,0.1383,35,,,23676,,
2010-01-14T13:00:00Z,2010-01-14T14:00:00+0100,,68230,,52.26,10486,,,23711,3184,0.1343,35,,,23676,,
2010-01-14T14:00:00Z,2010-01-14T15:00:00+0100,,67521,,52.29,10486,,,23711,3170,0.1337,35,,,23676,,
2010-01-14T15:00:00Z,2010-01-14T16:00:00+0100,,67240,,62.32,10486,,,23711,3077,0.1298,35,,,23676,,
2010-01-14T16:00:00Z,2010-01-14T17:00:00+0100,,70093,,69.67,10486,,,23711,3109,0.1311,35,,,23676,,
2010-01-14T17:00:00Z,2010-01-14T18:00:00+0100,,71013,,71.07,10486,,,23711,3074,0.1296,35,,,23676,,
2010-01-14T18:00:00Z,2010-01-14T19:00:00+0100,,69779,,60.99,10486,,,23711,2942,0.1241,35,,,23676,,
2010-01-14T19:00:00Z,2010-01-14T20:00:00+0100,,66324,,49.07,10486,,,23711,2644,0.1116,35,,,23676,,
2010-01-14T20:00:00Z,2010-01-14T21:00:00+0100,,63228,,43.68,10486,,,23711,2497,0.1053,35,,,23676,,
2010-01-14T21:00:00Z,2010-01-14T22:00:00+0100,,61605,,48.51,10486,,,23711,2244,0.0946,35,,,23676,,
2010-01-14T22:00:00Z,2010-01-14T23:00:00+0100,,57775,,43.05,10486,,,23711,2026,0.0854,35,,,23676,,
2010-01-14T23:00:00Z,2010-01-15T00:00:00+0100,,54672,,39.1,10489,,,23711,1776,0.0749,35,,,23676,,
2010-01-15T00:00:00Z,2010-01-15T01:00:00+0100,,52604,,37.78,10489,,,23711,1655,0.0698,35,,,23676,,
2010-01-15T01:00:00Z,2010-01-15T02:00:00+0100,,51447,,37.53,10489,,,23711,1525,0.0643,35,,,23676,,
2010-01-15T02:00:00Z,2010-01-15T03:00:00+0100,,50935,,35.08,10489,,,23711,1540,0.065,35,,,23676,,
2010-01-15T03:00:00Z,2010-01-15T04:00:00+0100,,51437,,34.03,10489,,,23711,1444,0.0609,35,,,23676,,
2010-01-15T04:00:00Z,2010-01-15T05:00:00+0100,,53496,,40.61,10489,,,23711,1475,0.0622,35,,,23676,,
2010-01-15T05:00:00Z,2010-01-15T06:00:00+0100,,58974,,42.15,10489,,,23711,1391,0.0587,35,,,23676,,
2010-01-15T06:00:00Z,2010-01-15T07:00:00+0100,,65633,,55.99,10489,,,23711,1320,0.0557,35,,,23676,,
2010-01-15T07:00:00Z,2010-01-15T08:00:00+0100,,67984,,65.23,10489,,,23711,1240,0.0522,35,,,23676,,
2010-01-15T08:00:00Z,2010-01-15T09:00:00+0100,,68282,,65.86,10489,,,23711,1060,0.0447,35,,,23676,,
2010-01-15T09:00:00Z,2010-01-15T10:00:00+0100,,69138,,67.45,10489,,,23711,950,0.04,35,,,23676,,
2010-01-15T10:00:00Z,2010-01-15T11:00:00+0100,,69801,,66.31,10489,,,23711,860,0.0363,35,,,23676,,
2010-01-15T11:00:00Z,2010-01-15T12:00:00+0100,,69341,,61.09,10489,,,23711,700,0.0295,35,,,23676,,
2010-01-15T12:00:00Z,2010-01-15T13:00:00+0100,,68346,,52.04,10489,,,23711,565,0.0238,35,,,23676,,
2010-01-15T13:00:00Z,2010-01-15T14:00:00+0100,,66811,,51.49,10489,,,23711,478,0.0202,35,,,23676,,
2010-01-15T14:00:00Z,2010-01-15T15:00:00+0100,,66051,,49.09,10489,,,23711,547,0.0231,35,,,23676,,
2010-01-15T15:00:00Z,2010-01-15T16:00:00+0100,,65859,,51.4,10489,,,23711,647,0.0273,35,,,23676,,
2010-01-15T16:00:00Z,2010-01-15T17:00:00+0100,,68350,,63.46,10489,,,23711,756,0.0319,35,,,23676,,
2010-01-15T17:00:00Z,2010-01-15T18:00:00+0100,,69039,,62.45,10489,,,23711,838,0.0354,35,,,23676,,
2010-01-15T18:00:00Z,2010-01-15T19:00:00+0100,,67475,,52,10489,,,23711,926,0.039,35,,,23676,,
2010-01-15T19:00:00Z,2010-01-15T20:00:00+0100,,63861,,43.2,10489,,,23711,924,0.039,35,,,23676,,
2010-01-15T20:00:00Z,2010-01-15T21:00:00+0100,,61037,,42.2,10489,,,23711,960,0.0405,35,,,23676,,
2010-01-15T21:00:00Z,2010-01-15T22:00:00+0100,,60138,,42.82,10489,,,23711,1052,0.0444,35,,,23676,,
2010-01-15T22:00:00Z,2010-01-15T23:00:00+0100,,56942,,39.23,10489,,,23711,1116,0.0471,35,,,23676,,
2010-01-15T23:00:00Z,2010-01-16T00:00:00+0100,,53932,,43.2,10489,,,23711,1308,0.0552,35,,,23676,,
2010-01-16T00:00:00Z,2010-01-16T01:00:00+0100,,51634,,38.78,10489,,,23711,1520,0.0641,35,,,23676,,
2010-01-16T01:00:00Z,2010-01-16T02:00:00+0100,,50164,,35.08,10489,,,23711,1715,0.0724,35,,,23676,,
2010-01-16T02:00:00Z,2010-01-16T03:00:00+0100,,49217,,33.43,10489,,,23711,1985,0.0837,35,,,23676,,
2010-01-16T03:00:00Z,2010-01-16T04:00:00+0100,,48789,,33.22,10489,,,23711,2473,0.1043,35,,,23676,,
2010-01-16T04:00:00Z,2010-01-16T05:00:00+0100,,47953,,31.64,10489,,,23711,2998,0.1264,35,,,23676,,
2010-01-16T05:00:00Z,2010-01-16T06:00:00+0100,,47460,,30.51,10489,,,23711,3764,0.1588,35,,,23676,,
2010-01-16T06:00:00Z,2010-01-16T07:00:00+0100,,50464,,35.09,10489,,,23711,4445,0.1874,35,,,23676,,
2010-01-16T07:00:00Z,2010-01-16T08:00:00+0100,,53854,,41.31,10489,,,23711,4792,0.2021,35,,,23676,,
2010-01-16T08:00:00Z,2010-01-16T09:00:00+0100,,56916,,41.49,10489,,,23711,5090,0.2146,35,,,23676,,
2010-01-16T09:00:00Z,2010-01-16T10:00:00+0100,,58678,,40.8,10489,,,23711,5199,0.2192,35,,,23676,,
2010-01-16T10:00:00Z,2010-01-16T11:00:00+0100,,59943,,41.48,10489,,,23711,5312,0.224,35,,,23676,,
2010-01-16T11:00:00Z,2010-01-16T12:00:00+0100,,59620,,40.82,10489,,,23711,5507,0.2322,35,,,23676,,
2010-01-16T12:00:00Z,2010-01-16T13:00:00+0100,,58059,,36.41,10489,,,23711,5768,0.2433,35,,,23676,,
2010-01-16T13:00:00Z,2010-01-16T14:00:00+0100,,56887,,34.94,10489,,,23711,5902,0.2489,35,,,23676,,
2010-01-16T14:00:00Z,2010-01-16T15:00:00+0100,,56775,,35.73,10489,,,23711,6303,0.2659,35,,,23676,,
2010-01-16T15:00:00Z,2010-01-16T16:00:00+0100,,57458,,37.67,10489,,,23711,6508,0.2745,35,,,23676,,
2010-01-16T16:00:00Z,2010-01-16T17:00:00+0100,,61046,,41.76,10489,,,23711,6641,0.2801,35,,,23676,,
2010-01-16T17:00:00Z,2010-01-16T18:00:00+0100,,62847,,41.97,10489,,,23711,6974,0.2941,35,,,23676,,
2010-01-16T18:00:00Z,2010-01-16T19:00:00+0100,,61434,,35.08,10489,,,23711,6939,0.2926,35,,,23676,,
2010-01-16T19:00:00Z,2010-01-16T20:00:00+0100,,57828,,30.57,10489,,,23711,7005,0.2954,35,,,23676,,
2010-01-16T20:00:00Z,2010-01-16T21:00:00+0100,,56382,,33.94,10489,,,23711,7335,0.3093,35,,,23676,,
2010-01-16T21:00:00Z,2010-01-16T22:00:00+0100,,56615,,36.94,10489,,,23711,7004,0.2954,35,,,23676,,
2010-01-16T22:00:00Z,2010-01-16T23:00:00+0100,,54349,,32,10489,,,23711,7166,0.3022,35,,,23676,,
2010-01-16T23:00:00Z,2010-01-17T00:00:00+0100,,51934,,28.82,10489,,,23711,7013,0.2958,35,,,23676,,
2010-01-17T00:00:00Z,2010-01-17T01:00:00+0100,,49482,,24.03,10489,,,23711,6725,0.2836,35,,,23676,,
2010-01-17T01:00:00Z,2010-01-17T02:00:00+0100,,47536,,23.23,10489,,,23711,6558,0.2766,35,,,23676,,
2010-01-17T02:00:00Z,2010-01-17T03:00:00+0100,,46738,,13.03,10489,,,23711,6690,0.2822,35,,,23676,,
2010-01-17T03:00:00Z,2010-01-17T04:00:00+0100,,46033,,12.9,10489,,,23711,6233,0.2629,35,,,23676,,
2010-01-17T04:00:00Z,2010-01-17T05:00:00+0100,,44376,,12.14,10489,,,23711,5779,0.2437,35,,,23676,,
2010-01-17T05:00:00Z,2010-01-17T06:00:00+0100,,42324,,12.79,10489,,,23711,5420,0.2286,35,,,23676,,
2010-01-17T06:00:00Z,2010-01-17T07:00:00+0100,,42701,,18.07,10489,,,23711,5312,0.224,35,,,23676,,
2010-01-17T07:00:00Z,2010-01-17T08:00:00+0100,,45240,,23.17,10489,,,23711,5121,0.216,35,,,23676,,
2010-01-17T08:00:00Z,2010-01-17T09:00:00+0100,,48679,,36.1,10489,,,23711,5018,0.2117,35,,,23676,,
2010-01-17T09:00:00Z,2010-01-17T10:00:00+0100,,51170,,38.28,10489,,,23711,5021,0.2118,35,,,23676,,
2010-01-17T10:00:00Z,2010-01-17T11:00:00+0100,,53765,,43.44,10489,,,23711,4792,0.2021,35,,,23676,,
2010-01-17T11:00:00Z,2010-01-17T12:00:00+0100,,53721,,43.98,10489,,,23711,4746,0.2001,35,,,23676,,
2010-01-17T12:00:00Z,2010-01-17T13:00:00+0100,,51865,,38.68,10489,,,23711,4622,0.1949,35,,,23676,,
2010-01-17T13:00:00Z,2010-01-17T14:00:00+0100,,50363,,32.87,10489,,,23711,4620,0.1948,35,,,23676,,
2010-01-17T14:00:00Z,2010-01-17T15:00:00+0100,,49705,,28.42,10489,,,23711,4730,0.1995,35,,,23676,,
2010-01-17T15:00:00Z,2010-01-17T16:00:00+0100,,50070,,27.26,10489,,,23711,4590,0.1936,35,,,23676,,
2010-01-17T16:00:00Z,2010-01-17T17:00:00+0100,,54227,,34.92,10489,,,23711,4556,0.1921,35,,,23676,,
2010-01-17T17:00:00Z,2010-01-17T18:00:00+0100,,57036,,46.86,10489,,,23711,4760,0.2008,35,,,23676,,
2010-01-17T18:00:00Z,2010-01-17T19:00:00+0100,,56633,,48.68,10489,,,23711,4614,0.1946,35,,,23676,,
2010-01-17T19:00:00Z,2010-01-17T20:00:00+0100,,54517,,47.64,10489,,,23711,4608,0.1944,35,,,23676,,
2010-01-17T20:00:00Z,2010-01-17T21:00:00+0100,,53362,,40.49,10489,,,23711,4553,0.192,35,,,23676,,
2010-01-17T21:00:00Z,2010-01-17T22:00:00+0100,,53978,,44,10489,,,23711,4232,0.1785,35,,,23676,,
2010-01-17T22:00:00Z,2010-01-17T23:00:00+0100,,51023,,42.06,10489,,,23711,3830,0.1615,35,,,23676,,
2010-01-17T23:00:00Z,2010-01-18T00:00:00+0100,,48355,,32.83,10490,,,23715,3517,0.1483,35,,,23680,,
2010-01-18T00:00:00Z,2010-01-18T01:00:00+0100,,46399,,35.05,10490,,,23715,3257,0.1374,35,,,23680,,
2010-01-18T01:00:00Z,2010-01-18T02:00:00+0100,,45423,,32.09,10490,,,23715,3258,0.1374,35,,,23680,,
2010-01-18T02:00:00Z,2010-01-18T03:00:00+0100,,45350,,26.58,10490,,,23715,3103,0.1309,35,,,23680,,
2010-01-18T03:00:00Z,2010-01-18T04:00:00+0100,,46405,,26.99,10490,,,23715,2838,0.1197,35,,,23680,,
2010-01-18T04:00:00Z,2010-01-18T05:00:00+0100,,49129,,32.91,10490,,,23715,2820,0.1189,35,,,23680,,
2010-01-18T05:00:00Z,2010-01-18T06:00:00+0100,,54989,,59.93,10490,,,23715,2622,0.1106,35,,,23680,,
2010-01-18T06:00:00Z,2010-01-18T07:00:00+0100,,61833,,66,10490,,,23715,2510,0.1059,35,,,23680,,
2010-01-18T07:00:00Z,2010-01-18T08:00:00+0100,,64738,,58.12,10490,,,23715,2453,0.1034,35,,,23680,,
2010-01-18T08:00:00Z,2010-01-18T09:00:00+0100,,65560,,55.48,10490,,,23715,2100,0.0886,35,,,23680,,
2010-01-18T09:00:00Z,2010-01-18T10:00:00+0100,,66077,,53.72,10490,,,23715,2078,0.0876,35,,,23680,,
2010-01-18T10:00:00Z,2010-01-18T11:00:00+0100,,67287,,53.79,10490,,,23715,1907,0.0804,35,,,23680,,
2010-01-18T11:00:00Z,2010-01-18T12:00:00+0100,,67005,,53.08,10490,,,23715,1854,0.0782,35,,,23680,,
2010-01-18T12:00:00Z,2010-01-18T13:00:00+0100,,66687,,51.46,10490,,,23715,1793,0.0756,35,,,23680,,
2010-01-18T13:00:00Z,2010-01-18T14:00:00+0100,,65658,,49.79,10490,,,23715,1737,0.0732,35,,,23680,,
2010-01-18T14:00:00Z,2010-01-18T15:00:00+0100,,65026,,47.52,10490,,,23715,1742,0.0734,35,,,23680,,
2010-01-18T15:00:00Z,2010-01-18T16:00:00+0100,,64707,,50.47,10490,,,23715,1711,0.0722,35,,,23680,,
2010-01-18T16:00:00Z,2010-01-18T17:00:00+0100,,67437,,58.57,10490,,,23715,1656,0.0698,35,,,23680,,
2010-01-18T17:00:00Z,2010-01-18T18:00:00+0100,,68671,,53.95,10490,,,23715,1680,0.0709,35,,,23680,,
2010-01-18T18:00:00Z,2010-01-18T19:00:00+0100,,67565,,50.73,10490,,,23715,1708,0.072,35,,,23680,,
2010-01-18T19:00:00Z,2010-01-18T20:00:00+0100,,64256,,44.78,10490,,,23715,1654,0.0697,35,,,23680,,
2010-01-18T20:00:00Z,2010-01-18T21:00:00+0100,,61582,,42.28,10490,,,23715,1686,0.0711,35,,,23680,,
2010-01-18T21:00:00Z,2010-01-18T22:00:00+0100,,59748,,48.24,10490,,,23715,1764,0.0744,35,,,23680,,
2010-01-18T22:00:00Z,2010-01-18T23:00:00+0100,,55070,,43.06,10490,,,23715,1813,0.0764,35,,,23680,,
2010-01-18T23:00:00Z,2010-01-19T00:00:00+0100,,51541,,37.74,10490,,,23718,1827,0.077,35,,,23683,,
2010-01-19T00:00:00Z,2010-01-19T01:00:00+0100,,49737,,37.61,10490,,,23718,1834,0.0774,35,,,23683,,
2010-01-19T01:00:00Z,2010-01-19T02:00:00+0100,,49043,,35.28,10490,,,23718,1850,0.078,35,,,23683,,
2010-01-19T02:00:00Z,2010-01-19T03:00:00+0100,,49056,,26.28,10490,,,23718,1815,0.0765,35,,,23683,,
2010-01-19T03:00:00Z,2010-01-19T04:00:00+0100,,50105,,28.54,10490,,,23718,1741,0.0734,35,,,23683,,
2010-01-19T04:00:00Z,2010-01-19T05:00:00+0100,,52381,,34.73,10490,,,23718,1620,0.0683,35,,,23683,,
2010-01-19T05:00:00Z,2010-01-19T06:00:00+0100,,58516,,42.35,10490,,,23718,1494,0.063,35,,,23683,,
2010-01-19T06:00:00Z,2010-01-19T07:00:00+0100,,65302,,51.95,10490,,,23718,1390,0.0586,35,,,23683,,
2010-01-19T07:00:00Z,2010-01-19T08:00:00+0100,,67824,,53.78,10490,,,23718,1289,0.0544,35,,,23683,,
2010-01-19T08:00:00Z,2010-01-19T09:00:00+0100,,67815,,52.05,10490,,,23718,1198,0.0505,35,,,23683,,
2010-01-19T09:00:00Z,2010-01-19T10:00:00+0100,,68318,,51.96,10490,,,23718,1116,0.047,35,,,23683,,
2010-01-19T10:00:00Z,2010-01-19T11:00:00+0100,,68798,,53.08,10490,,,23718,1019,0.043,35,,,23683,,
2010-01-19T11:00:00Z,2010-01-19T12:00:00+0100,,68363,,53.03,10490,,,23718,946,0.0399,35,,,23683,,
2010-01-19T12:00:00Z,2010-01-19T13:00:00+0100,,67758,,51.96,10490,,,23718,879,0.0371,35,,,23683,,
2010-01-19T13:00:00Z,2010-01-19T14:00:00+0100,,66724,,50.91,10490,,,23718,855,0.036,35,,,23683,,
2010-01-19T14:00:00Z,2010-01-19T15:00:00+0100,,66352,,48.07,10490,,,23718,815,0.0344,35,,,23683,,
2010-01-19T15:00:00Z,2010-01-19T16:00:00+0100,,66145,,48.09,10490,,,23718,788,0.0332,35,,,23683,,
2010-01-19T16:00:00Z,2010-01-19T17:00:00+0100,,68712,,56.06,10490,,,23718,806,0.034,35,,,23683,,
2010-01-19T17:00:00Z,2010-01-19T18:00:00+0100,,69869,,61.21,10490,,,23718,842,0.0355,35,,,23683,,
2010-01-19T18:00:00Z,2010-01-19T19:00:00+0100,,68970,,52.06,10490,,,23718,859,0.0362,35,,,23683,,
2010-01-19T19:00:00Z,2010-01-19T20:00:00+0100,,65333,,45.83,10490,,,23718,872,0.0368,35,,,23683,,
2010-01-19T20:00:00Z,2010-01-19T21:00:00+0100,,62500,,42.1,10490,,,23718,907,0.0382,35,,,23683,,
